date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue
2026-04-04,technology,mobile,US,top_banner,6064,4956,4761,33,30.22
2026-04-04,technology,mobile,US,video_preroll,1494,1200,960,6,7.79
2026-04-04,technology,tablet,AR,in_article,602,565,546,16,1.49
2026-04-04,technology,tablet,AR,sidebar_rectangle,429,346,270,1,0.93
2026-04-04,technology,tablet,AR,top_banner,868,836,734,3,0.69
2026-04-04,technology,tablet,AR,video_preroll,246,231,223,2,1.36
2026-04-04,technology,tablet,BR,in_article,1943,1684,1526,42,3.0
2026-04-04,technology,tablet,BR,sidebar_rectangle,1246,986,853,12,1.99
2026-04-04,technology,tablet,BR,top_banner,2544,2090,1591,26,4.06
2026-04-04,technology,tablet,BR,video_preroll,782,630,519,3,1.9
2026-04-04,technology,tablet,MX,in_article,817,786,765,13,1.97
2026-04-04,technology,tablet,MX,sidebar_rectangle,562,482,470,12,1.49
2026-04-04,technology,tablet,MX,top_banner,964,763,700,4,0.87
2026-04-04,technology,tablet,MX,video_preroll,283,261,253,5,1.28
2026-04-04,technology,tablet,US,in_article,1404,1244,1111,29,2.64
2026-04-04,technology,tablet,US,sidebar_rectangle,830,722,683,16,1.19
2026-04-04,technology,tablet,US,top_banner,1506,1237,1108,16,1.49
2026-04-04,technology,tablet,US,video_preroll,516,437,423,3,2.76
2026-04-05,home,desktop,AR,in_article,3084,2611,2359,64,7.9
2026-04-05,home,desktop,AR,sidebar_rectangle,2302,2225,2028,60,3.3
2026-04-05,home,desktop,AR,top_banner,3999,3314,3134,81,11.48
2026-04-05,home,desktop,AR,video_preroll,1114,1061,815,10,3.61
2026-04-05,home,desktop,BR,in_article,9502,7594,6859,79,24.75
2026-04-05,home,desktop,BR,sidebar_rectangle,5165,4395,3994,78,4.32
2026-04-05,home,desktop,BR,top_banner,10140,9627,9214,93,28.73
2026-04-05,home,desktop,BR,video_preroll,2597,2462,2406,36,2.97
2026-04-05,home,desktop,MX,in_article,3820,3317,2862,73,3.0
2026-04-05,home,desktop,MX,sidebar_rectangle,2626,2098,2053,61,6.51
2026-04-05,home,desktop,MX,top_banner,4499,4030,3177,85,6.33
2026-04-05,home,desktop,MX,video_preroll,1488,1184,1113,6,3.27
2026-04-05,home,desktop,US,in_article,5138,4513,3951,82,17.09
2026-04-05,home,desktop,US,sidebar_rectangle,3861,3125,2393,48,8.06
2026-04-05,home,desktop,US,top_banner,7319,6025,4798,30,21.95
2026-04-05,home,desktop,US,video_preroll,1891,1629,1278,7,10.82
2026-04-05,home,mobile,AR,in_article,4926,4712,4576,20,5.25
2026-04-05,home,mobile,AR,sidebar_rectangle,2917,2745,2455,48,6.88
2026-04-05,home,mobile,AR,top_banner,5172,4729,3730,58,5.76
2026-04-05,home,mobile,AR,video_preroll,1634,1360,1070,14,7.97
2026-04-05,home,mobile,BR,in_article,12256,11620,10332,158,41.95
2026-04-05,home,mobile,BR,sidebar_rectangle,9584,8072,7502,104,16.93
2026-04-05,home,mobile,BR,top_banner,14513,13433,12434,201,10.04
2026-04-05,home,mobile,BR,video_preroll,3890,3352,2785,8,18.79
2026-04-05,home,mobile,MX,in_article,5264,5012,3920,48,16.02
2026-04-05,home,mobile,MX,sidebar_rectangle,3238,3111,2624,49,6.0
2026-04-05,home,mobile,MX,top_banner,6999,5964,5717,174,9.02
2026-04-05,home,mobile,MX,video_preroll,2065,1970,1798,35,5.94
2026-04-05,home,mobile,US,in_article,8279,7621,6711,146,34.96
2026-04-05,home,mobile,US,sidebar_rectangle,5508,5219,4486,100,9.98
2026-04-05,home,mobile,US,top_banner,10040,9455,8470,81,25.7
2026-04-05,home,mobile,US,video_preroll,3297,3032,2538,47,21.55
2026-04-05,home,tablet,AR,in_article,1240,988,806,17,1.74
2026-04-05,home,tablet,AR,sidebar_rectangle,914,786,684,6,1.4
2026-04-05,home,tablet,AR,top_banner,1686,1519,1229,6,4.23
2026-04-05,home,tablet,AR,video_preroll,472,368,358,1,0.52
2026-04-05,home,tablet,BR,in_article,3906,3447,2933,82,3.37
2026-04-05,home,tablet,BR,sidebar_rectangle,2295,1911,1844,52,5.23
2026-04-05,home,tablet,BR,top_banner,4664,3749,3284,59,6.81
2026-04-05,home,tablet,BR,video_preroll,1309,1137,1006,12,2.85
2026-04-05,home,tablet,MX,in_article,1334,1215,1103,28,2.05
2026-04-05,home,tablet,MX,sidebar_rectangle,973,857,782,19,0.65
2026-04-05,home,tablet,MX,top_banner,1958,1533,1292,6,5.34
2026-04-05,home,tablet,MX,video_preroll,523,419,366,4,0.73
2026-04-05,home,tablet,US,in_article,2299,2113,1688,50,2.45
2026-04-05,home,tablet,US,sidebar_rectangle,1436,1318,1067,9,6.06
2026-04-05,home,tablet,US,top_banner,2890,2752,2479,19,16.19
2026-04-05,home,tablet,US,video_preroll,838,671,609,95,4.42
2026-04-05,news,desktop,AR,in_article,2478,1941,1897,29,4.5
2026-04-05,news,desktop,AR,sidebar_rectangle,1448,1131,904,14,3.09
2026-04-05,news,desktop,AR,top_banner,2779,2579,2382,64,7.82
2026-04-05,news,desktop,AR,video_preroll,852,688,562,7,1.97
2026-04-05,news,desktop,BR,in_article,7076,6078,5557,103,20.97
2026-04-05,news,desktop,BR,sidebar_rectangle,4715,4104,3312,14,4.6
2026-04-05,news,desktop,BR,top_banner,7817,6328,5778,100,16.01
2026-04-05,news,desktop,BR,video_preroll,2178,1747,1584,13,2.16
2026-04-05,news,desktop,MX,in_article,2370,1891,1544,20,4.94
2026-04-05,news,desktop,MX,sidebar_rectangle,1701,1632,1292,39,1.86
2026-04-05,news,desktop,MX,top_banner,3157,2535,2301,43,7.61
2026-04-05,news,desktop,MX,video_preroll,810,637,525,3,1.35
2026-04-05,news,desktop,US,in_article,4087,3706,3474,51,16.94
2026-04-05,news,desktop,US,sidebar_rectangle,3050,2497,2416,46,3.4
2026-04-05,news,desktop,US,top_banner,5465,5077,4237,123,24.43
2026-04-05,news,desktop,US,video_preroll,1636,1419,1342,25,3.96
2026-04-05,news,mobile,AR,in_article,3147,2570,2457,39,4.71
2026-04-05,news,mobile,AR,sidebar_rectangle,2202,1980,1540,38,1.76
2026-04-05,news,mobile,AR,top_banner,3942,3461,3043,18,2.09
2026-04-05,news,mobile,AR,video_preroll,1148,973,861,13,5.48
2026-04-05,news,mobile,BR,in_article,9109,8440,6624,98,10.89
2026-04-05,news,mobile,BR,sidebar_rectangle,6326,5347,4662,100,17.56
2026-04-05,news,mobile,BR,top_banner,11758,11351,10735,84,31.69
2026-04-05,news,mobile,BR,video_preroll,3085,2812,2233,41,5.57
2026-04-05,news,mobile,MX,in_article,3991,3785,3281,92,12.22
2026-04-05,news,mobile,MX,sidebar_rectangle,2464,2091,1686,51,4.65
2026-04-05,news,mobile,MX,top_banner,5153,4485,3601,61,8.73
2026-04-05,news,mobile,MX,video_preroll,1578,1354,1054,6,3.22
2026-04-05,news,mobile,US,in_article,5051,4533,4151,77,14.48
2026-04-05,news,mobile,US,sidebar_rectangle,4540,3902,3344,67,16.5
2026-04-05,news,mobile,US,top_banner,8105,6995,6369,52,17.06
2026-04-05,news,mobile,US,video_preroll,2100,1654,1566,16,17.09
2026-04-05,news,tablet,AR,in_article,879,845,649,9,0.78
2026-04-05,news,tablet,AR,sidebar_rectangle,580,505,452,9,0.42
2026-04-05,news,tablet,AR,top_banner,1093,899,734,9,2.44
2026-04-05,news,tablet,AR,video_preroll,344,322,287,2,1.68
2026-04-05,news,tablet,BR,in_article,2613,2299,1873,36,7.16
2026-04-05,news,tablet,BR,sidebar_rectangle,1708,1391,1057,33,2.65
2026-04-05,news,tablet,BR,top_banner,3403,2902,2653,25,2.32
2026-04-05,news,tablet,BR,video_preroll,876,826,808,14,2.49
2026-04-05,news,tablet,MX,in_article,1203,952,862,13,0.69
2026-04-05,news,tablet,MX,sidebar_rectangle,742,592,477,10,1.29
2026-04-05,news,tablet,MX,top_banner,1419,1211,1113,12,0.86
2026-04-05,news,tablet,MX,video_preroll,373,350,323,4,1.63
2026-04-05,news,tablet,US,in_article,1864,1699,1511,20,3.62
2026-04-05,news,tablet,US,sidebar_rectangle,1166,1126,1082,10,6.18
2026-04-05,news,tablet,US,top_banner,2320,2233,2008,51,12.18
2026-04-05,news,tablet,US,video_preroll,640,570,549,11,4.32
2026-04-05,sports,desktop,AR,in_article,1799,1460,1280,6,4.54
2026-04-05,sports,desktop,AR,sidebar_rectangle,1487,1197,1122,30,3.7
2026-04-05,sports,desktop,AR,top_banner,2251,2038,1601,19,5.99
2026-04-05,sports,desktop,AR,video_preroll,605,532,517,5,3.79
2026-04-05,sports,desktop,BR,in_article,5388,5159,4983,113,8.99
2026-04-05,sports,desktop,BR,sidebar_rectangle,3576,3193,3011,93,2.7
2026-04-05,sports,desktop,BR,top_banner,7678,6192,5891,111,16.57
2026-04-05,sports,desktop,BR,video_preroll,1871,1598,1344,19,6.34
2026-04-05,sports,desktop,MX,in_article,2070,1655,1299,11,4.23
2026-04-05,sports,desktop,MX,sidebar_rectangle,1621,1320,1193,12,4.56
2026-04-05,sports,desktop,MX,top_banner,2322,2078,1603,7,2.55
2026-04-05,sports,desktop,MX,video_preroll,829,667,571,3,1.4
2026-04-05,sports,desktop,US,in_article,3133,2955,2583,27,13.07
2026-04-05,sports,desktop,US,sidebar_rectangle,2336,1948,1565,7,7.4
2026-04-05,sports,desktop,US,top_banner,4357,3582,3037,58,16.9
2026-04-05,sports,desktop,US,video_preroll,1190,958,770,11,4.77
2026-04-05,sports,mobile,AR,in_article,3044,2903,2815,22,5.08
2026-04-05,sports,mobile,AR,sidebar_rectangle,1808,1678,1301,40,4.86
2026-04-05,sports,mobile,AR,top_banner,3122,2844,2352,55,7.82
2026-04-05,sports,mobile,AR,video_preroll,1015,831,723,7,2.53
2026-04-05,sports,mobile,BR,in_article,8470,7759,6346,67,18.78
2026-04-05,sports,mobile,BR,sidebar_rectangle,5300,4231,3830,117,2.96
2026-04-05,sports,mobile,BR,top_banner,10567,10074,7916,233,30.42
2026-04-05,sports,mobile,BR,video_preroll,2853,2265,1722,33,7.3
2026-04-05,sports,mobile,MX,in_article,3446,3170,2562,74,8.96
2026-04-05,sports,mobile,MX,sidebar_rectangle,2310,1957,1558,31,2.08
2026-04-05,sports,mobile,MX,top_banner,4365,3680,3269,88,5.78
2026-04-05,sports,mobile,MX,video_preroll,1159,992,854,7,2.57
2026-04-05,sports,mobile,US,in_article,5164,4957,4307,123,12.36
2026-04-05,sports,mobile,US,sidebar_rectangle,3494,3135,2718,49,5.32
2026-04-05,sports,mobile,US,top_banner,6081,5224,5116,89,31.97
2026-04-05,sports,mobile,US,video_preroll,1795,1555,1233,19,11.24
2026-04-05,sports,tablet,AR,in_article,811,696,661,12,2.12
2026-04-05,sports,tablet,AR,sidebar_rectangle,452,393,324,6,0.34
2026-04-05,sports,tablet,AR,top_banner,1162,1056,887,22,2.5
2026-04-05,sports,tablet,AR,video_preroll,310,247,236,3,0.55
2026-04-05,sports,tablet,BR,in_article,2051,1966,1835,36,5.48
2026-04-05,sports,tablet,BR,sidebar_rectangle,1667,1537,1368,28,5.22
2026-04-05,sports,tablet,BR,top_banner,3011,2831,2271,68,8.45
2026-04-05,sports,tablet,BR,video_preroll,793,726,642,11,1.61
2026-04-05,sports,tablet,MX,in_article,933,894,741,4,0.64
2026-04-05,sports,tablet,MX,sidebar_rectangle,698,559,473,2,1.26
2026-04-05,sports,tablet,MX,top_banner,1307,1085,857,17,2.0
2026-04-05,sports,tablet,MX,video_preroll,325,290,283,5,1.1
2026-04-05,sports,tablet,US,in_article,1524,1288,1160,33,5.84
2026-04-05,sports,tablet,US,sidebar_rectangle,969,849,782,14,3.37
2026-04-05,sports,tablet,US,top_banner,1792,1441,1304,33,5.85
2026-04-05,sports,tablet,US,video_preroll,542,512,398,4,3.21
2026-04-05,technology,desktop,AR,in_article,1393,1142,1109,4,3.94
2026-04-05,technology,desktop,AR,sidebar_rectangle,980,932,815,18,0.67
2026-04-05,technology,desktop,AR,top_banner,2115,1774,1484,14,3.44
2026-04-05,technology,desktop,AR,video_preroll,551,510,399,6,1.26
2026-04-05,technology,desktop,BR,in_article,4375,3689,3493,67,8.83
2026-04-05,technology,desktop,BR,sidebar_rectangle,3173,2733,2606,22,5.65
2026-04-05,technology,desktop,BR,top_banner,5616,5205,4514,90,18.56
2026-04-05,technology,desktop,BR,video_preroll,1639,1498,1227,12,8.48
2026-04-05,technology,desktop,MX,in_article,1718,1545,1355,19,4.48
2026-04-05,technology,desktop,MX,sidebar_rectangle,1107,1051,864,8,1.41
2026-04-05,technology,desktop,MX,top_banner,2716,2325,2132,61,8.25
2026-04-05,technology,desktop,MX,video_preroll,652,584,487,7,2.44
2026-04-05,technology,desktop,US,in_article,2883,2379,1944,50,5.26
2026-04-05,technology,desktop,US,sidebar_rectangle,1627,1351,1309,33,4.41
2026-04-05,technology,desktop,US,top_banner,3801,2966,2631,42,3.46
2026-04-05,technology,desktop,US,video_preroll,882,740,575,6,4.3
2026-04-05,technology,mobile,AR,in_article,2135,2032,1654,17,1.84
2026-04-05,technology,mobile,AR,sidebar_rectangle,1636,1435,1136,8,2.34
2026-04-05,technology,mobile,AR,top_banner,2663,2096,1685,50,5.89
2026-04-05,technology,mobile,AR,video_preroll,861,765,669,3,0.84
2026-04-05,technology,mobile,BR,in_article,5597,4766,4209,45,15.99
2026-04-05,technology,mobile,BR,sidebar_rectangle,3781,3183,2658,26,10.0
2026-04-05,technology,mobile,BR,top_banner,7678,7047,6485,86,16.42
2026-04-05,technology,mobile,BR,video_preroll,2158,2010,1895,15,11.76
2026-04-05,technology,mobile,MX,in_article,2414,2233,1779,44,5.39
2026-04-05,technology,mobile,MX,sidebar_rectangle,1650,1510,1277,27,3.87
2026-04-05,technology,mobile,MX,top_banner,3661,3194,2512,63,3.23
2026-04-05,technology,mobile,MX,video_preroll,1067,927,873,6,6.47
2026-04-05,technology,mobile,US,in_article,4042,3658,3290,46,15.77
2026-04-05,technology,mobile,US,sidebar_rectangle,3028,2628,2122,44,11.73
2026-04-05,technology,mobile,US,top_banner,5620,4755,4548,75,5.98
2026-04-05,technology,mobile,US,video_preroll,1616,1268,1176,9,5.96
2026-04-05,technology,tablet,AR,in_article,531,428,366,10,0.33
2026-04-05,technology,tablet,AR,sidebar_rectangle,392,379,343,4,0.53
2026-04-05,technology,tablet,AR,top_banner,763,641,618,18,0.53
2026-04-05,technology,tablet,AR,video_preroll,209,170,129,0,0.71
2026-04-05,technology,tablet,BR,in_article,1650,1366,1042,19,3.42
2026-04-05,technology,tablet,BR,sidebar_rectangle,1270,1079,855,4,1.56
2026-04-05,technology,tablet,BR,top_banner,1998,1804,1402,30,5.52
2026-04-05,technology,tablet,BR,video_preroll,626,595,480,8,2.06
2026-04-05,technology,tablet,MX,in_article,753,651,516,11,1.01
2026-04-05,technology,tablet,MX,sidebar_rectangle,552,516,474,11,0.38
2026-04-05,technology,tablet,MX,top_banner,1016,952,906,7,1.3
2026-04-05,technology,tablet,MX,video_preroll,240,206,198,0,0.77
2026-04-05,technology,tablet,US,in_article,986,811,726,22,3.19
2026-04-05,technology,tablet,US,sidebar_rectangle,748,617,557,5,0.85
2026-04-05,technology,tablet,US,top_banner,1259,1188,1127,17,3.31
2026-04-05,technology,tablet,US,video_preroll,488,459,387,7,2.63
2026-04-06,home,desktop,AR,in_article,2555,2322,1895,52,3.14
2026-04-06,home,desktop,AR,sidebar_rectangle,1476,1182,1040,13,3.31
2026-04-06,home,desktop,AR,top_banner,3671,3542,3358,91,12.22
2026-04-06,home,desktop,AR,video_preroll,837,655,514,9,1.4
2026-04-06,home,desktop,BR,in_article,7166,6515,5383,151,19.52
2026-04-06,home,desktop,BR,sidebar_rectangle,5081,4409,4281,89,2.88
2026-04-06,home,desktop,BR,top_banner,10213,8640,7743,58,30.71
2026-04-06,home,desktop,BR,video_preroll,2733,2319,1903,33,14.16
2026-04-06,home,desktop,MX,in_article,3155,2886,2563,34,6.37
2026-04-06,home,desktop,MX,sidebar_rectangle,2050,1986,1839,48,5.83
2026-04-06,home,desktop,MX,top_banner,4326,3459,3243,64,9.35
2026-04-06,home,desktop,MX,video_preroll,1147,947,808,10,3.82
2026-04-06,home,desktop,US,in_article,5014,3951,3046,59,5.91
2026-04-06,home,desktop,US,sidebar_rectangle,3795,3147,2882,65,15.53
2026-04-06,home,desktop,US,top_banner,6896,5890,4838,140,28.3
2026-04-06,home,desktop,US,video_preroll,1822,1686,1463,12,11.62
2026-04-06,home,mobile,AR,in_article,3794,3385,2931,77,4.61
2026-04-06,home,mobile,AR,sidebar_rectangle,2751,2476,2221,34,1.55
2026-04-06,home,mobile,AR,top_banner,4936,3931,3368,84,9.51
2026-04-06,home,mobile,AR,video_preroll,1450,1363,1220,16,5.58
2026-04-06,home,mobile,BR,in_article,11189,8966,7259,54,17.05
2026-04-06,home,mobile,BR,sidebar_rectangle,7626,6390,5873,131,11.92
2026-04-06,home,mobile,BR,top_banner,13651,11429,10386,92,19.17
2026-04-06,home,mobile,BR,video_preroll,4164,3870,3458,36,5.39
2026-04-06,home,mobile,MX,in_article,4995,4466,4098,108,3.1
2026-04-06,home,mobile,MX,sidebar_rectangle,2855,2461,1923,48,4.87
2026-04-06,home,mobile,MX,top_banner,6651,5976,5661,102,14.05
2026-04-06,home,mobile,MX,video_preroll,1655,1489,1242,19,2.9
2026-04-06,home,mobile,US,in_article,7875,7271,6616,193,18.67
2026-04-06,home,mobile,US,sidebar_rectangle,5126,4846,3793,90,20.96
2026-04-06,home,mobile,US,top_banner,9036,7984,7808,239,12.76
2026-04-06,home,mobile,US,video_preroll,2580,2119,1927,8,20.16
2026-04-06,home,tablet,AR,in_article,913,801,620,3,2.32
2026-04-06,home,tablet,AR,sidebar_rectangle,686,603,561,6,1.85
2026-04-06,home,tablet,AR,top_banner,1418,1169,1034,7,2.67
2026-04-06,home,tablet,AR,video_preroll,415,382,295,2,0.84
2026-04-06,home,tablet,BR,in_article,3040,2781,2282,72,3.19
2026-04-06,home,tablet,BR,sidebar_rectangle,2061,1673,1623,32,2.5
2026-04-06,home,tablet,BR,top_banner,4086,3817,3522,17,11.61
2026-04-06,home,tablet,BR,video_preroll,1115,1055,816,11,4.18
2026-04-06,home,tablet,MX,in_article,1428,1283,1163,37,2.44
2026-04-06,home,tablet,MX,sidebar_rectangle,900,725,632,9,2.49
2026-04-06,home,tablet,MX,top_banner,1576,1240,1154,7,2.11
2026-04-06,home,tablet,MX,video_preroll,467,404,383,6,2.22
2026-04-06,home,tablet,US,in_article,1742,1492,1318,27,8.13
2026-04-06,home,tablet,US,sidebar_rectangle,1429,1198,1094,26,6.95
2026-04-06,home,tablet,US,top_banner,2680,2437,2300,11,7.84
2026-04-06,home,tablet,US,video_preroll,691,620,526,4,4.22
2026-04-06,news,desktop,AR,in_article,1969,1874,1716,36,4.54
2026-04-06,news,desktop,AR,sidebar_rectangle,1384,1226,1141,36,2.52
2026-04-06,news,desktop,AR,top_banner,2310,2020,1886,51,7.45
2026-04-06,news,desktop,AR,video_preroll,780,633,614,8,3.35
2026-04-06,news,desktop,BR,in_article,5915,4730,3673,69,10.51
2026-04-06,news,desktop,BR,sidebar_rectangle,3910,3119,2949,52,5.83
2026-04-06,news,desktop,BR,top_banner,6680,5614,4478,139,15.78
2026-04-06,news,desktop,BR,video_preroll,2007,1580,1275,26,6.06
2026-04-06,news,desktop,MX,in_article,2228,1820,1430,20,5.95
2026-04-06,news,desktop,MX,sidebar_rectangle,1512,1281,1076,7,2.7
2026-04-06,news,desktop,MX,top_banner,2936,2291,1810,7,7.6
2026-04-06,news,desktop,MX,video_preroll,880,808,648,3,3.2
2026-04-06,news,desktop,US,in_article,3507,3369,2836,80,10.26
2026-04-06,news,desktop,US,sidebar_rectangle,2009,1910,1646,14,3.43
2026-04-06,news,desktop,US,top_banner,5427,4535,3630,108,19.99
2026-04-06,news,desktop,US,video_preroll,1293,1063,898,10,2.41
2026-04-06,news,mobile,AR,in_article,2766,2186,2032,28,7.15
2026-04-06,news,mobile,AR,sidebar_rectangle,2247,1764,1714,14,2.95
2026-04-06,news,mobile,AR,top_banner,3561,3085,2410,12,10.21
2026-04-06,news,mobile,AR,video_preroll,1034,947,755,3,2.29
2026-04-06,news,mobile,BR,in_article,8484,7342,6642,79,26.29
2026-04-06,news,mobile,BR,sidebar_rectangle,6037,4792,4608,41,14.3
2026-04-06,news,mobile,BR,top_banner,10133,8932,8444,171,30.02
2026-04-06,news,mobile,BR,video_preroll,2694,2224,1745,28,7.04
2026-04-06,news,mobile,MX,in_article,4123,3278,2881,68,2.46
2026-04-06,news,mobile,MX,sidebar_rectangle,2449,2084,1691,12,1.99
2026-04-06,news,mobile,MX,top_banner,4139,3290,3205,75,3.24
2026-04-06,news,mobile,MX,video_preroll,1088,947,886,5,2.86
2026-04-06,news,mobile,US,in_article,5040,4555,3795,120,8.54
2026-04-06,news,mobile,US,sidebar_rectangle,3598,3024,2789,29,7.68
2026-04-06,news,mobile,US,top_banner,6413,5930,4837,32,30.72
2026-04-06,news,mobile,US,video_preroll,1962,1772,1404,20,7.92
2026-04-06,news,tablet,AR,in_article,792,677,654,15,0.79
2026-04-06,news,tablet,AR,sidebar_rectangle,523,434,409,10,0.99
2026-04-06,news,tablet,AR,top_banner,1113,1009,805,23,2.19
2026-04-06,news,tablet,AR,video_preroll,280,263,249,2,1.45
2026-04-06,news,tablet,BR,in_article,2200,1954,1710,45,6.76
2026-04-06,news,tablet,BR,sidebar_rectangle,1601,1459,1284,28,1.76
2026-04-06,news,tablet,BR,top_banner,3234,3126,2406,37,9.14
2026-04-06,news,tablet,BR,video_preroll,808,714,543,8,1.2
2026-04-06,news,tablet,MX,in_article,971,904,880,23,1.86
2026-04-06,news,tablet,MX,sidebar_rectangle,751,608,555,9,2.07
2026-04-06,news,tablet,MX,top_banner,1342,1179,924,7,2.52
2026-04-06,news,tablet,MX,video_preroll,339,275,233,3,1.57
2026-04-06,news,tablet,US,in_article,1481,1331,1143,30,5.64
2026-04-06,news,tablet,US,sidebar_rectangle,1083,947,767,20,4.53
2026-04-06,news,tablet,US,top_banner,1814,1711,1535,44,10.0
2026-04-06,news,tablet,US,video_preroll,528,423,413,2,3.8
2026-04-06,sports,desktop,AR,in_article,1700,1577,1285,28,5.45
2026-04-06,sports,desktop,AR,sidebar_rectangle,1383,1216,1005,26,1.83
2026-04-06,sports,desktop,AR,top_banner,2543,2364,1999,14,5.93
2026-04-06,sports,desktop,AR,video_preroll,513,415,321,1,0.92
2026-04-06,sports,desktop,BR,in_article,4377,3826,3656,83,4.6
2026-04-06,sports,desktop,BR,sidebar_rectangle,2944,2416,2250,13,2.61
2026-04-06,sports,desktop,BR,top_banner,6126,5149,4143,26,13.32
2026-04-06,sports,desktop,BR,video_preroll,1785,1487,1179,7,4.14
2026-04-06,sports,desktop,MX,in_article,1815,1620,1321,11,3.07
2026-04-06,sports,desktop,MX,sidebar_rectangle,1485,1265,1137,34,3.27
2026-04-06,sports,desktop,MX,top_banner,2519,2101,1977,9,5.57
2026-04-06,sports,desktop,MX,video_preroll,710,628,542,6,2.64
2026-04-06,sports,desktop,US,in_article,3316,2603,2493,46,11.0
2026-04-06,sports,desktop,US,sidebar_rectangle,2462,2164,2010,59,9.22
2026-04-06,sports,desktop,US,top_banner,3548,2870,2191,61,5.87
2026-04-06,sports,desktop,US,video_preroll,1119,974,869,5,2.98
2026-04-06,sports,mobile,AR,in_article,2406,2200,2080,56,3.08
2026-04-06,sports,mobile,AR,sidebar_rectangle,1651,1371,1231,17,4.3
2026-04-06,sports,mobile,AR,top_banner,2700,2507,2072,44,4.07
2026-04-06,sports,mobile,AR,video_preroll,809,675,642,10,3.11
2026-04-06,sports,mobile,BR,in_article,7541,6448,5228,166,5.95
2026-04-06,sports,mobile,BR,sidebar_rectangle,4661,4387,3461,50,10.15
2026-04-06,sports,mobile,BR,top_banner,8523,7212,6978,171,6.35
2026-04-06,sports,mobile,BR,video_preroll,2811,2410,2123,42,14.47
2026-04-06,sports,mobile,MX,in_article,2898,2663,2426,19,3.98
2026-04-06,sports,mobile,MX,sidebar_rectangle,1837,1771,1503,11,2.88
2026-04-06,sports,mobile,MX,top_banner,3451,3010,2337,69,5.92
2026-04-06,sports,mobile,MX,video_preroll,1056,883,789,2,5.1
2026-04-06,sports,mobile,US,in_article,5354,4598,4410,37,5.45
2026-04-06,sports,mobile,US,sidebar_rectangle,3167,3009,2562,64,14.67
2026-04-06,sports,mobile,US,top_banner,5329,4733,4277,56,10.61
2026-04-06,sports,mobile,US,video_preroll,1630,1474,1359,12,15.38
2026-04-06,sports,tablet,AR,in_article,656,531,485,9,0.46
2026-04-06,sports,tablet,AR,sidebar_rectangle,420,339,318,8,0.9
2026-04-06,sports,tablet,AR,top_banner,715,574,491,6,1.9
2026-04-06,sports,tablet,AR,video_preroll,242,203,172,1,0.85
2026-04-06,sports,tablet,BR,in_article,1761,1401,1344,24,1.31
2026-04-06,sports,tablet,BR,sidebar_rectangle,1341,1139,954,14,2.37
2026-04-06,sports,tablet,BR,top_banner,2335,1888,1448,40,2.9
2026-04-06,sports,tablet,BR,video_preroll,838,676,625,1,3.56
2026-04-06,sports,tablet,MX,in_article,771,708,545,16,1.54
2026-04-06,sports,tablet,MX,sidebar_rectangle,490,454,366,4,0.6
2026-04-06,sports,tablet,MX,top_banner,1057,925,881,16,2.32
2026-04-06,sports,tablet,MX,video_preroll,253,198,186,2,0.93
2026-04-06,sports,tablet,US,in_article,1243,1177,1141,35,3.18
2026-04-06,sports,tablet,US,sidebar_rectangle,861,788,642,16,0.66
2026-04-06,sports,tablet,US,top_banner,1660,1435,1267,28,6.87
2026-04-06,sports,tablet,US,video_preroll,440,349,332,4,1.14
2026-04-06,technology,desktop,AR,in_article,1508,1280,1106,10,1.19
2026-04-06,technology,desktop,AR,sidebar_rectangle,1028,991,969,24,3.55
2026-04-06,technology,desktop,AR,top_banner,2054,1894,1700,30,3.9
2026-04-06,technology,desktop,AR,video_preroll,539,433,337,1,2.03
2026-04-06,technology,desktop,BR,in_article,3377,3098,2418,46,2.1
2026-04-06,technology,desktop,BR,sidebar_rectangle,2830,2513,1942,30,2.61
2026-04-06,technology,desktop,BR,top_banner,4724,4481,4174,97,8.83
2026-04-06,technology,desktop,BR,video_preroll,1283,1223,1014,3,7.08
2026-04-06,technology,desktop,MX,in_article,1564,1499,1146,11,2.15
2026-04-06,technology,desktop,MX,sidebar_rectangle,1138,968,740,13,2.84
2026-04-06,technology,desktop,MX,top_banner,2425,2027,1934,26,2.51
2026-04-06,technology,desktop,MX,video_preroll,583,564,471,2,0.76
2026-04-06,technology,desktop,US,in_article,2175,1843,1715,39,2.13
2026-04-06,technology,desktop,US,sidebar_rectangle,1536,1360,1089,4,4.45
2026-04-06,technology,desktop,US,top_banner,3350,3120,2615,16,16.86
2026-04-06,technology,desktop,US,video_preroll,1001,799,703,7,4.36
2026-04-06,technology,mobile,AR,in_article,1770,1408,1148,27,3.33
2026-04-06,technology,mobile,AR,sidebar_rectangle,1413,1332,1086,18,1.36
2026-04-06,technology,mobile,AR,top_banner,2345,2069,1751,47,3.55
2026-04-06,technology,mobile,AR,video_preroll,741,630,576,10,1.82
2026-04-06,technology,mobile,BR,in_article,5443,4877,4768,104,16.36
2026-04-06,technology,mobile,BR,sidebar_rectangle,3810,3554,3006,48,5.58
2026-04-06,technology,mobile,BR,top_banner,7586,5945,5287,60,16.5
2026-04-06,technology,mobile,BR,video_preroll,2108,1794,1753,23,5.86
2026-04-06,technology,mobile,MX,in_article,2355,2053,1695,44,5.93
2026-04-06,technology,mobile,MX,sidebar_rectangle,1462,1174,1012,29,2.79
