date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm,rpm_7d_avg,anomaly_type,anomaly_detail
2026-02-26,sports,desktop,MX,top_banner,3063,2962,3589,59,8.17,0.967026,1.211681,0.016439,2.66732,2.2764,,impressions_gt_matched_requests,impressions (3589) is greater than matched_requests (2962).
2026-03-01,technology,desktop,AR,video_preroll,535,515,1405,7,2.89,0.962617,2.728155,0.004982,5.401869,2.05694,3.715529,impressions_gt_matched_requests,impressions (1405) is greater than matched_requests (515).
2026-04-19,sports,mobile,BR,top_banner,9632,9101,7188,76,7.27,0.944871,0.789803,0.010573,0.754776,1.011408,1.5950589999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7548; previous 7-day average is 1.5951.
2026-04-19,sports,mobile,MX,sidebar_rectangle,1906,1766,1543,19,1.61,0.926548,0.873726,0.012314,0.844701,1.043422,2.017085,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8447; previous 7-day average is 2.0171.
2026-04-19,sports,mobile,MX,top_banner,4402,4246,4044,129,5.21,0.964562,0.952426,0.031899,1.183553,1.288328,2.3106370000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1836; previous 7-day average is 2.3106.
2026-04-19,sports,mobile,US,sidebar_rectangle,4122,3587,2881,58,4.05,0.870209,0.803178,0.020132,0.982533,1.405762,3.287485857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9825; previous 7-day average is 3.2875.
2026-04-19,sports,mobile,US,video_preroll,1821,1480,1260,19,6.51,0.81274,0.851351,0.015079,3.574959,5.166667,4.968543142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 3.5750; previous 7-day average is 4.9685.
2026-04-19,sports,tablet,AR,in_article,741,586,489,4,0.42,0.790823,0.834471,0.00818,0.566802,0.858896,1.7922502857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5668; previous 7-day average is 1.7923.
2026-04-19,sports,tablet,AR,top_banner,913,804,680,8,0.83,0.880613,0.845771,0.011765,0.909091,1.220588,1.7413237142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9091; previous 7-day average is 1.7413.
2026-04-19,sports,tablet,BR,top_banner,2783,2477,2412,11,3.48,0.890047,0.973759,0.004561,1.250449,1.442786,2.0451835714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2504; previous 7-day average is 2.0452.
2026-04-19,sports,tablet,US,in_article,1394,1149,930,18,1.92,0.824247,0.809399,0.019355,1.377331,2.064516,2.8834784285714288,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3773; previous 7-day average is 2.8835.
2026-04-19,technology,desktop,AR,in_article,1591,1260,1219,33,2.19,0.791955,0.96746,0.027071,1.376493,1.796555,2.2472785714285712,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3765; previous 7-day average is 2.2473.
2026-04-19,technology,desktop,AR,sidebar_rectangle,1024,827,653,8,1.09,0.807617,0.789601,0.012251,1.064453,1.669219,2.5557790000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0645; previous 7-day average is 2.5558.
2026-04-19,technology,desktop,AR,video_preroll,474,371,326,5,0.44,0.7827,0.878706,0.015337,0.92827,1.349693,3.0648337142857147,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9283; previous 7-day average is 3.0648.
2026-04-19,technology,desktop,BR,in_article,4079,3304,2687,47,2.78,0.810002,0.813257,0.017492,0.68154,1.034611,1.712978,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6815; previous 7-day average is 1.7130.
2026-04-19,technology,desktop,MX,in_article,1751,1401,1088,10,1.8,0.800114,0.776588,0.009191,1.027984,1.654412,1.8205221428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0280; previous 7-day average is 1.8205.
2026-04-19,technology,desktop,US,in_article,2610,2168,1649,12,5.58,0.830651,0.760609,0.007277,2.137931,3.383869,3.090769714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1379; previous 7-day average is 3.0908.
2026-04-19,technology,desktop,US,top_banner,3656,2974,2550,76,4.95,0.813457,0.857431,0.029804,1.353939,1.941176,3.532530857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3539; previous 7-day average is 3.5325.
2026-04-19,technology,mobile,AR,top_banner,2970,2689,2131,23,1.59,0.905387,0.792488,0.010793,0.535354,0.746129,1.9808721428571427,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5354; previous 7-day average is 1.9809.
2026-04-19,technology,mobile,MX,top_banner,3233,2749,2437,33,3.13,0.850294,0.886504,0.013541,0.968141,1.284366,2.028794571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9681; previous 7-day average is 2.0288.
2026-04-19,technology,mobile,US,top_banner,5402,4663,4318,101,8.92,0.863199,0.926013,0.02339,1.65124,2.065771,2.472257571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6512; previous 7-day average is 2.4723.
2026-04-19,technology,tablet,AR,sidebar_rectangle,414,374,333,9,0.46,0.903382,0.890374,0.027027,1.111111,1.381381,2.4239712857142854,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1111; previous 7-day average is 2.4240.
2026-04-19,technology,tablet,AR,top_banner,762,717,641,3,0.66,0.940945,0.894003,0.00468,0.866142,1.029641,1.6682404285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8661; previous 7-day average is 1.6682.
2026-04-19,technology,tablet,AR,video_preroll,240,214,185,1,0.25,0.891667,0.864486,0.005405,1.041667,1.351351,3.291654714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0417; previous 7-day average is 3.2917.
2026-04-19,technology,tablet,MX,video_preroll,260,248,207,1,0.25,0.953846,0.834677,0.004831,0.961538,1.207729,1.955702,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9615; previous 7-day average is 1.9557.
2026-04-19,technology,tablet,US,video_preroll,400,333,270,4,0.67,0.8325,0.810811,0.014815,1.675,2.481481,5.995166142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6750; previous 7-day average is 5.9952.
2026-04-20,home,desktop,US,top_banner,5958,4863,3812,85,6.58,0.816213,0.783878,0.022298,1.104397,1.726128,2.9424254285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1044; previous 7-day average is 2.9424.
2026-04-20,home,mobile,AR,sidebar_rectangle,2602,2110,1669,27,2.84,0.810915,0.790995,0.016177,1.091468,1.701618,1.6872907142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0915; previous 7-day average is 1.6873.
2026-04-20,home,mobile,BR,in_article,11143,9387,8200,54,18.16,0.842412,0.873549,0.006585,1.629723,2.214634,2.338199857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6297; previous 7-day average is 2.3382.
2026-04-20,home,mobile,BR,sidebar_rectangle,7353,6939,5550,74,8.79,0.943696,0.799827,0.013333,1.19543,1.583784,2.1553885714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1954; previous 7-day average is 2.1554.
2026-04-20,home,mobile,BR,top_banner,14413,11536,9725,174,17.86,0.800389,0.843013,0.017892,1.239159,1.836504,2.0190187142857146,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2392; previous 7-day average is 2.0190.
2026-04-20,home,tablet,AR,sidebar_rectangle,735,615,537,3,0.44,0.836735,0.873171,0.005587,0.598639,0.819367,1.6819017142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5986; previous 7-day average is 1.6819.
2026-04-20,home,tablet,AR,video_preroll,381,359,293,5,0.99,0.942257,0.816156,0.017065,2.598425,3.37884,3.556352571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5984; previous 7-day average is 3.5564.
2026-04-20,home,tablet,MX,in_article,1303,1044,914,9,0.8,0.801228,0.875479,0.009847,0.613968,0.875274,2.089763857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6140; previous 7-day average is 2.0898.
2026-04-20,home,tablet,MX,sidebar_rectangle,836,807,772,24,0.58,0.965311,0.956629,0.031088,0.69378,0.751295,2.075047,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6938; previous 7-day average is 2.0750.
2026-04-20,home,tablet,US,top_banner,2717,2488,2391,16,3.21,0.915716,0.961013,0.006692,1.18145,1.342535,2.884067571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1814; previous 7-day average is 2.8841.
2026-04-20,news,desktop,AR,in_article,1835,1697,1352,24,1.36,0.924796,0.7967,0.017751,0.741144,1.005917,1.9140717142857142,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7411; previous 7-day average is 1.9141.
2026-04-20,news,desktop,AR,sidebar_rectangle,1429,1353,1252,11,1.78,0.946816,0.925351,0.008786,1.245626,1.421725,2.0352968571428574,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2456; previous 7-day average is 2.0353.
2026-04-20,news,desktop,AR,top_banner,2594,2070,1629,36,1.25,0.797995,0.786957,0.022099,0.481881,0.767342,1.7217224285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.4819; previous 7-day average is 1.7217.
2026-04-20,news,desktop,BR,in_article,5485,4852,4112,66,3.48,0.884594,0.847486,0.016051,0.634458,0.846304,2.0444595714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6345; previous 7-day average is 2.0445.
2026-04-20,news,desktop,MX,in_article,2385,2144,1943,18,4.44,0.898952,0.90625,0.009264,1.861635,2.285126,2.8400932857142855,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8616; previous 7-day average is 2.8401.
2026-04-20,news,desktop,MX,sidebar_rectangle,1624,1396,1104,24,1.46,0.859606,0.790831,0.021739,0.899015,1.322464,1.8218018571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8990; previous 7-day average is 1.8218.
2026-04-20,news,desktop,US,sidebar_rectangle,2550,2131,2025,11,4.72,0.835686,0.950258,0.005432,1.85098,2.330864,2.857456285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8510; previous 7-day average is 2.8575.
2026-04-20,news,mobile,AR,in_article,2204,2055,1959,21,2.23,0.932396,0.953285,0.01072,1.011797,1.138336,1.9976151428571427,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0118; previous 7-day average is 1.9976.
2026-04-20,news,mobile,AR,sidebar_rectangle,1911,1567,1489,10,1.46,0.81999,0.950223,0.006716,0.763998,0.980524,2.3943307142857146,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7640; previous 7-day average is 2.3943.
2026-04-20,news,mobile,MX,in_article,4089,3350,2659,82,3.45,0.819271,0.793731,0.030839,0.843727,1.29748,2.1525781428571427,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8437; previous 7-day average is 2.1526.
2026-04-20,news,mobile,MX,top_banner,4454,3919,3566,19,3.04,0.879883,0.909926,0.005328,0.682533,0.852496,2.368705857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6825; previous 7-day average is 2.3687.
2026-04-20,news,tablet,AR,in_article,817,641,549,4,0.81,0.784578,0.856474,0.007286,0.991432,1.47541,1.9349885714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9914; previous 7-day average is 1.9350.
2026-04-20,news,tablet,AR,video_preroll,275,220,189,1,0.28,0.8,0.859091,0.005291,1.018182,1.481481,4.938333285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0182; previous 7-day average is 4.9383.
2026-04-20,news,tablet,BR,top_banner,3230,2919,2801,34,4.84,0.903715,0.959575,0.012139,1.498452,1.727954,2.2888748571428574,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4985; previous 7-day average is 2.2889.
2026-04-20,news,tablet,BR,video_preroll,809,735,656,12,1.66,0.908529,0.892517,0.018293,2.051916,2.530488,4.368595285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0519; previous 7-day average is 4.3686.
2026-04-20,news,tablet,MX,in_article,1012,807,692,11,1.09,0.797431,0.857497,0.015896,1.077075,1.575145,2.0936114285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0771; previous 7-day average is 2.0936.
2026-04-20,news,tablet,US,sidebar_rectangle,1126,1073,860,20,0.9,0.952931,0.801491,0.023256,0.79929,1.046512,3.1610177142857148,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7993; previous 7-day average is 3.1610.
2026-04-20,sports,desktop,AR,video_preroll,609,516,445,5,0.6,0.847291,0.862403,0.011236,0.985222,1.348315,3.784007,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9852; previous 7-day average is 3.7840.
2026-04-20,sports,desktop,BR,in_article,4488,3530,2939,53,2.71,0.786542,0.832578,0.018033,0.603832,0.922082,1.7117582857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6038; previous 7-day average is 1.7118.
2026-04-20,sports,desktop,MX,top_banner,2612,2165,1646,50,2.08,0.828867,0.760277,0.030377,0.796325,1.26367,1.7771235714285716,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7963; previous 7-day average is 1.7771.
2026-04-20,sports,desktop,MX,video_preroll,708,651,586,6,1.78,0.919492,0.900154,0.010239,2.514124,3.037543,3.8240568571428573,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5141; previous 7-day average is 3.8241.
2026-04-20,sports,desktop,US,in_article,3369,2950,2669,20,3.63,0.875631,0.904746,0.007493,1.077471,1.36006,2.5785694285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0775; previous 7-day average is 2.5786.
2026-04-20,sports,desktop,US,video_preroll,1078,973,871,9,2.76,0.902597,0.89517,0.010333,2.560297,3.168772,6.369109857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5603; previous 7-day average is 6.3691.
2026-04-20,sports,mobile,AR,in_article,2522,2228,1821,10,3.44,0.883426,0.817325,0.005491,1.363997,1.889072,2.262610857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3640; previous 7-day average is 2.2626.
2026-04-20,sports,mobile,BR,sidebar_rectangle,4998,4545,3941,89,2.62,0.909364,0.867107,0.022583,0.52421,0.664806,1.483531857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5242; previous 7-day average is 1.4835.
2026-04-20,sports,mobile,BR,top_banner,8477,7093,6612,184,5.88,0.836735,0.932187,0.027828,0.693642,0.889292,1.504172,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6936; previous 7-day average is 1.5042.
2026-04-20,sports,mobile,BR,video_preroll,2404,2153,1944,11,6.46,0.895591,0.902926,0.005658,2.687188,3.323045,4.059762999999999,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6872; previous 7-day average is 4.0598.
2026-04-20,sports,mobile,US,in_article,4658,4403,3420,25,11.21,0.945255,0.776743,0.00731,2.406612,3.277778,4.357837142857142,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4066; previous 7-day average is 4.3578.
2026-04-20,sports,mobile,US,sidebar_rectangle,3453,3330,2872,12,5.8,0.964379,0.862462,0.004178,1.679699,2.019499,2.977697857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6797; previous 7-day average is 2.9777.
2026-04-20,sports,mobile,US,video_preroll,1562,1423,1265,23,5.67,0.911012,0.888967,0.018182,3.629962,4.482213,5.188953571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 3.6300; previous 7-day average is 5.1890.
2026-04-20,sports,tablet,AR,video_preroll,206,176,139,0,0.47,0.854369,0.789773,0.0,2.281553,3.381295,3.7814425714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2816; previous 7-day average is 3.7814.
2026-04-20,sports,tablet,BR,video_preroll,692,548,449,4,1.53,0.791908,0.819343,0.008909,2.210983,3.407572,4.148334857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2110; previous 7-day average is 4.1483.
2026-04-20,sports,tablet,US,top_banner,1829,1484,1418,43,2.82,0.811372,0.955526,0.030324,1.541826,1.988717,2.8788805714285712,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5418; previous 7-day average is 2.8789.
2026-04-20,technology,desktop,AR,sidebar_rectangle,834,729,704,21,1.31,0.874101,0.965706,0.02983,1.570743,1.860795,2.3953437142857146,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5707; previous 7-day average is 2.3953.
2026-04-20,technology,desktop,MX,top_banner,2076,1813,1682,41,2.58,0.873314,0.927744,0.024376,1.242775,1.533888,2.114235285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2428; previous 7-day average is 2.1142.
2026-04-20,technology,desktop,US,in_article,2763,2264,2144,35,5.65,0.819399,0.946996,0.016325,2.044879,2.635261,3.144307285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0449; previous 7-day average is 3.1443.
2026-04-20,technology,desktop,US,video_preroll,1004,813,627,3,2.27,0.809761,0.771218,0.004785,2.260956,3.620415,4.998402999999999,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2610; previous 7-day average is 4.9984.
2026-04-20,technology,mobile,MX,sidebar_rectangle,1788,1499,1304,27,1.23,0.838367,0.869913,0.020706,0.687919,0.943252,1.5757034285714284,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6879; previous 7-day average is 1.5757.
2026-04-20,technology,mobile,US,in_article,3822,3413,3284,39,6.07,0.892988,0.962203,0.011876,1.588174,1.848356,3.093308142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5882; previous 7-day average is 3.0933.
2026-04-20,technology,mobile,US,sidebar_rectangle,2372,1876,1752,29,4.27,0.790894,0.933902,0.016553,1.800169,2.437215,2.789638,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8002; previous 7-day average is 2.7896.
2026-04-20,technology,tablet,AR,in_article,527,429,367,4,0.64,0.814042,0.855478,0.010899,1.214421,1.743869,2.5957477142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2144; previous 7-day average is 2.5957.
2026-04-20,technology,tablet,BR,video_preroll,545,449,418,2,1.4,0.823853,0.930958,0.004785,2.568807,3.349282,4.1713124285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5688; previous 7-day average is 4.1713.
2026-04-20,technology,tablet,MX,sidebar_rectangle,471,445,417,3,0.43,0.944798,0.937079,0.007194,0.912951,1.031175,1.6180421428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9130; previous 7-day average is 1.6180.
2026-04-20,technology,tablet,MX,top_banner,857,787,769,20,0.61,0.91832,0.977128,0.026008,0.711785,0.793238,2.1797805714285716,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7118; previous 7-day average is 2.1798.
2026-04-21,news,tablet,US,video_preroll,565,546,473,531,4.94,0.966372,0.8663,1.122622,8.743363,10.443975,4.189877857142857,clicks_gt_impressions,clicks (531) is greater than impressions (473).
2026-04-21,news,tablet,US,video_preroll,565,546,473,531,4.94,0.966372,0.8663,1.122622,8.743363,10.443975,4.189877857142857,high_ctr,ctr is 112.26% (threshold: 10%).
2026-04-21,sports,desktop,US,video_preroll,1098,1052,345,10,6.59,0.958106,0.327947,0.028986,6.001821,19.101449,5.80219,low_fill_rate,fill_rate is 32.79% (threshold: 70%).
2026-04-21,home,desktop,AR,top_banner,3082,2764,2663,73,2.07,0.89682,0.963459,0.027413,0.671642,0.777319,2.549626,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6716; previous 7-day average is 2.5496.
2026-04-21,home,desktop,BR,in_article,8077,7597,6981,212,11.77,0.940572,0.918915,0.030368,1.457224,1.686005,1.9760502857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4572; previous 7-day average is 1.9761.
2026-04-21,home,desktop,MX,top_banner,3450,2914,2733,66,5.25,0.844638,0.937886,0.024149,1.521739,1.920966,2.1814884285714284,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5217; previous 7-day average is 2.1815.
2026-04-21,home,mobile,AR,sidebar_rectangle,2422,1936,1482,13,1.07,0.799339,0.765496,0.008772,0.441784,0.721997,1.6916112857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.4418; previous 7-day average is 1.6916.
2026-04-21,home,mobile,AR,video_preroll,1350,1152,1009,11,3.03,0.853333,0.875868,0.010902,2.244444,3.002973,3.501187428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2444; previous 7-day average is 3.5012.
2026-04-21,home,mobile,BR,in_article,9315,8310,7047,106,12.72,0.89211,0.848014,0.015042,1.365539,1.805023,2.1302055714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3655; previous 7-day average is 2.1302.
2026-04-21,home,mobile,MX,in_article,4184,3683,2832,23,0.0,0.880258,0.768938,0.008121,0.0,0.0,1.9819332857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.0000; previous 7-day average is 1.9819.
2026-04-21,home,mobile,MX,sidebar_rectangle,2768,2319,2175,10,1.45,0.837789,0.937904,0.004598,0.523844,0.666667,1.6139308571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5238; previous 7-day average is 1.6139.
2026-04-21,home,tablet,AR,in_article,1026,836,806,3,1.31,0.814815,0.964115,0.003722,1.276803,1.62531,1.9701828571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2768; previous 7-day average is 1.9702.
2026-04-21,home,tablet,AR,sidebar_rectangle,611,509,463,2,0.37,0.833061,0.909627,0.00432,0.605565,0.799136,1.5685065714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6056; previous 7-day average is 1.5685.
2026-04-21,home,tablet,AR,video_preroll,338,265,224,1,0.73,0.784024,0.845283,0.004464,2.159763,3.258929,3.4586357142857147,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1598; previous 7-day average is 3.4586.
2026-04-21,home,tablet,BR,in_article,2978,2351,1987,42,4.15,0.789456,0.845172,0.021137,1.393553,2.088576,2.302227142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3936; previous 7-day average is 2.3022.
2026-04-21,home,tablet,BR,top_banner,3414,2737,2232,67,3.85,0.801699,0.815491,0.030018,1.127709,1.72491,2.3434492857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1277; previous 7-day average is 2.3434.
2026-04-21,home,tablet,BR,video_preroll,1012,800,685,8,2.17,0.790514,0.85625,0.011679,2.144269,3.167883,4.1294638571428575,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1443; previous 7-day average is 4.1295.
2026-04-21,home,tablet,MX,in_article,1191,1104,961,10,0.76,0.926952,0.870471,0.010406,0.638119,0.790843,1.761089,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6381; previous 7-day average is 1.7611.
2026-04-21,home,tablet,MX,video_preroll,404,361,330,1,0.56,0.893564,0.914127,0.00303,1.386139,1.69697,2.7633422857142853,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3861; previous 7-day average is 2.7633.
2026-04-21,home,tablet,US,sidebar_rectangle,1178,1004,766,8,2.31,0.852292,0.762948,0.010444,1.960951,3.015666,4.188058428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9610; previous 7-day average is 4.1881.
2026-04-21,news,desktop,AR,in_article,1588,1368,1238,21,1.37,0.861461,0.904971,0.016963,0.86272,1.106624,1.7776892857142854,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8627; previous 7-day average is 1.7777.
2026-04-21,news,desktop,AR,video_preroll,650,619,563,11,1.23,0.952308,0.909532,0.019538,1.892308,2.184725,4.057307142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8923; previous 7-day average is 4.0573.
2026-04-21,news,desktop,MX,in_article,2072,1891,1582,49,3.31,0.912645,0.836594,0.030973,1.59749,2.092288,2.656182857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5975; previous 7-day average is 2.6562.
2026-04-21,news,desktop,US,sidebar_rectangle,2395,2203,1729,7,1.87,0.919833,0.784839,0.004049,0.780793,1.08155,2.353297142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7808; previous 7-day average is 2.3533.
2026-04-21,news,desktop,US,top_banner,4434,3812,3408,66,13.59,0.85972,0.894019,0.019366,3.064953,3.987676,4.159364428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 3.0650; previous 7-day average is 4.1594.
2026-04-21,news,mobile,AR,sidebar_rectangle,1922,1538,1236,34,2.63,0.800208,0.803641,0.027508,1.368366,2.127832,2.0717865714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3684; previous 7-day average is 2.0718.
2026-04-21,news,mobile,BR,in_article,8183,6891,5649,40,9.74,0.842112,0.819765,0.007081,1.190273,1.724199,1.9982421428571426,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1903; previous 7-day average is 1.9982.
2026-04-21,news,mobile,BR,top_banner,10634,9167,6997,135,7.3,0.862046,0.763281,0.019294,0.686477,1.043304,1.7979977142857142,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6865; previous 7-day average is 1.7980.
2026-04-21,news,mobile,BR,video_preroll,2778,2382,2110,32,7.35,0.857451,0.88581,0.015166,2.645788,3.483412,3.5547949999999995,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6458; previous 7-day average is 3.5548.
2026-04-21,news,mobile,MX,video_preroll,1232,1094,899,4,3.0,0.887987,0.821755,0.004449,2.435065,3.337041,3.724246428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4351; previous 7-day average is 3.7242.
2026-04-21,news,mobile,US,top_banner,5746,5325,4383,58,8.91,0.926732,0.823099,0.013233,1.550644,2.032854,2.927130857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5506; previous 7-day average is 2.9271.
2026-04-21,news,tablet,AR,sidebar_rectangle,530,480,393,5,0.51,0.90566,0.81875,0.012723,0.962264,1.29771,2.057250142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9623; previous 7-day average is 2.0573.
2026-04-21,news,tablet,AR,video_preroll,270,214,205,1,0.52,0.792593,0.957944,0.004878,1.925926,2.536585,4.438946571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9259; previous 7-day average is 4.4389.
2026-04-21,news,tablet,BR,sidebar_rectangle,1497,1276,1169,35,1.73,0.852371,0.916144,0.02994,1.155645,1.479897,1.789032857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1556; previous 7-day average is 1.7890.
2026-04-21,news,tablet,MX,top_banner,1180,1090,964,7,0.74,0.923729,0.884404,0.007261,0.627119,0.767635,1.6376104285714288,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6271; previous 7-day average is 1.6376.
2026-04-21,news,tablet,US,top_banner,1902,1572,1314,39,3.5,0.826498,0.835878,0.02968,1.840168,2.663623,2.9974815714285716,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8402; previous 7-day average is 2.9975.
2026-04-21,sports,desktop,AR,video_preroll,548,503,448,1,1.35,0.917883,0.890656,0.002232,2.463504,3.013393,3.377457142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4635; previous 7-day average is 3.3775.
2026-04-21,sports,desktop,BR,sidebar_rectangle,2972,2438,2340,67,4.59,0.820323,0.959803,0.028632,1.544415,1.961538,2.9410775714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5444; previous 7-day average is 2.9411.
2026-04-21,sports,desktop,MX,in_article,2209,2009,1639,18,2.46,0.909461,0.815829,0.010982,1.113626,1.500915,1.7277532857142859,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1136; previous 7-day average is 1.7278.
