date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue
2026-04-23,sports,desktop,BR,video_preroll,1707,1522,1378,7.0,2.34
2026-04-23,sports,desktop,US,top_banner,4027,3546,3023,69.0,10.11
2026-04-23,sports,desktop,US,in_article,2933,2721,2268,65.0,8.51
2026-04-23,sports,desktop,US,sidebar_rectangle,2353,2157,2093,10.0,4.16
2026-04-23,sports,desktop,US,video_preroll,1105,954,905,8.0,10.51
2026-04-23,sports,desktop,MX,top_banner,2953,2835,2647,82.0,3.26
2026-04-23,sports,desktop,MX,in_article,1779,1454,1370,15.0,3.48
2026-04-23,sports,desktop,MX,sidebar_rectangle,1525,1394,1287,9.0,4.01
2026-04-23,sports,desktop,MX,video_preroll,731,702,669,4.0,2.26
2026-04-23,sports,desktop,AR,top_banner,1902,1775,1717,27.0,4.14
2026-04-23,sports,desktop,AR,in_article,1742,1474,1441,43.0,3.08
2026-04-23,sports,desktop,AR,sidebar_rectangle,984,874,745,18.0,2.17
2026-04-23,sports,desktop,AR,video_preroll,649,552,494,7.0,2.65
2026-04-23,sports,tablet,BR,top_banner,2840,2695,2207,18.0,1.71
2026-04-23,sports,tablet,BR,in_article,1964,1657,1443,8.0,5.75
2026-04-23,sports,tablet,BR,sidebar_rectangle,1569,1260,1070,13.0,4.03
2026-04-23,sports,tablet,BR,video_preroll,744,692,585,11.0,1.73
2026-04-23,sports,tablet,US,top_banner,1681,1478,1265,11.0,2.97
2026-04-23,sports,tablet,US,in_article,1465,1328,1281,29.0,1.73
2026-04-23,sports,tablet,US,sidebar_rectangle,786,721,587,6.0,1.92
2026-04-23,sports,tablet,US,video_preroll,550,495,397,7.0,4.6
2026-04-23,sports,tablet,MX,top_banner,1106,903,843,15.0,0.63
2026-04-23,sports,tablet,MX,in_article,770,609,493,9.0,1.72
2026-04-23,sports,tablet,MX,sidebar_rectangle,547,449,432,12.0,1.7
2026-04-23,sports,tablet,MX,video_preroll,297,284,237,2.0,0.98
2026-04-23,sports,tablet,AR,top_banner,1028,853,828,25.0,3.27
2026-04-23,sports,tablet,AR,in_article,678,577,464,8.0,0.72
2026-04-23,sports,tablet,AR,sidebar_rectangle,504,476,461,7.0,1.02
2026-04-23,sports,tablet,AR,video_preroll,255,243,188,1.0,0.46
2026-04-23,technology,mobile,BR,top_banner,7471,6364,6186,194.0,23.64
2026-04-23,technology,mobile,BR,in_article,5911,5656,4767,71.0,11.21
2026-04-23,technology,mobile,BR,sidebar_rectangle,4337,3435,3015,93.0,2.69
2026-04-23,technology,mobile,BR,video_preroll,1918,1839,1733,4.0,7.1
2026-04-23,technology,mobile,US,top_banner,5390,4375,3375,37.0,15.69
2026-04-23,technology,mobile,US,in_article,4159,3487,2851,19.0,12.31
2026-04-23,technology,mobile,US,sidebar_rectangle,3086,2981,2414,20.0,11.96
2026-04-23,technology,mobile,US,video_preroll,1247,1093,1001,10.0,5.55
2026-04-23,technology,mobile,MX,top_banner,3123,2707,2057,19.0,5.85
2026-04-23,technology,mobile,MX,in_article,2448,2038,1746,28.0,1.44
2026-04-23,technology,mobile,MX,sidebar_rectangle,1728,1377,1311,41.0,1.7
2026-04-23,technology,mobile,MX,video_preroll,789,633,599,12.0,3.0
2026-04-23,technology,mobile,AR,top_banner,2373,2197,1944,57.0,4.54
2026-04-23,technology,mobile,AR,in_article,2153,1973,1824,25.0,4.31
2026-04-23,technology,mobile,AR,sidebar_rectangle,1511,1212,1014,18.0,1.23
2026-04-23,technology,mobile,AR,video_preroll,773,621,591,9.0,1.25
2026-04-23,technology,desktop,BR,top_banner,5014,4373,3867,105.0,9.14
2026-04-23,technology,desktop,BR,in_article,3852,3575,2842,84.0,11.48
2026-04-23,technology,desktop,BR,sidebar_rectangle,3134,2904,2796,83.0,2.97
2026-04-23,technology,desktop,BR,video_preroll,1342,1171,1032,9.0,1.72
2026-04-23,technology,desktop,US,top_banner,3269,2724,2338,27.0,8.04
2026-04-23,technology,desktop,US,in_article,2941,2495,2011,30.0,4.95
2026-04-23,technology,desktop,US,sidebar_rectangle,1879,1691,1520,19.0,9.67
2026-04-23,technology,desktop,US,video_preroll,966,919,793,9.0,6.95
2026-04-23,technology,desktop,MX,top_banner,2342,2124,1816,14.0,6.49
2026-04-23,technology,desktop,MX,in_article,1691,1514,1273,22.0,3.76
2026-04-23,technology,desktop,MX,sidebar_rectangle,1108,893,724,6.0,1.97
2026-04-23,technology,desktop,MX,video_preroll,615,508,391,6.0,0.59
2026-04-23,technology,desktop,AR,top_banner,1823,1579,1357,10.0,4.35
2026-04-23,technology,desktop,AR,in_article,1222,1099,926,17.0,2.11
2026-04-23,technology,desktop,AR,sidebar_rectangle,873,738,585,8.0,1.43
2026-04-23,technology,desktop,AR,video_preroll,546,521,418,8.0,1.58
2026-04-23,technology,tablet,BR,top_banner,2073,1885,1459,22.0,2.43
2026-04-23,technology,tablet,BR,in_article,1716,1556,1239,25.0,2.55
2026-04-23,technology,tablet,BR,sidebar_rectangle,1025,976,743,19.0,0.93
2026-04-23,technology,tablet,BR,video_preroll,623,582,479,7.0,1.31
2026-04-23,technology,tablet,US,top_banner,1236,1067,857,4.0,3.76
2026-04-23,technology,tablet,US,in_article,1016,923,802,12.0,3.58
2026-04-23,technology,tablet,US,sidebar_rectangle,732,604,492,12.0,1.71
2026-04-23,technology,tablet,US,video_preroll,379,360,304,1.0,1.83
2026-04-23,technology,tablet,MX,top_banner,935,871,775,19.0,1.94
2026-04-23,technology,tablet,MX,in_article,672,631,526,8.0,0.77
2026-04-23,technology,tablet,MX,sidebar_rectangle,513,413,356,11.0,0.83
2026-04-23,technology,tablet,MX,video_preroll,261,204,197,3.0,1.14
2026-04-23,technology,tablet,AR,top_banner,836,731,645,16.0,1.6
2026-04-23,technology,tablet,AR,in_article,553,487,443,2.0,1.04
2026-04-23,technology,tablet,AR,sidebar_rectangle,480,456,385,8.0,0.88
2026-04-23,technology,tablet,AR,video_preroll,232,221,172,0.0,0.99
2026-04-24,home,mobile,BR,top_banner,16436,14551,12437,310.0,39.59
2026-04-24,home,mobile,BR,in_article,12454,10483,10185,156.0,14.28
2026-04-24,home,mobile,BR,sidebar_rectangle,8188,7485,6608,168.0,9.58
2026-04-24,home,mobile,BR,video_preroll,4967,4132,3924,19.0,10.12
2026-04-24,home,mobile,US,top_banner,11573,9989,7883,151.0,40.18
2026-04-24,home,mobile,US,in_article,8511,8073,7649,41.0,10.62
2026-04-24,home,mobile,US,sidebar_rectangle,5371,4509,3913,77.0,17.87
2026-04-24,home,mobile,US,video_preroll,3310,3120,2787,12.0,8.87
2026-04-24,home,mobile,MX,top_banner,7719,7060,6536,121.0,18.38
2026-04-24,home,mobile,MX,in_article,5176,4379,3534,110.0,13.99
2026-04-24,home,mobile,MX,sidebar_rectangle,3805,3258,3002,26.0,2.3
2026-04-24,home,mobile,MX,video_preroll,1904,1689,1369,9.0,1.74
2026-04-24,home,mobile,AR,top_banner,6334,5955,5486,42.0,22.47
2026-04-24,home,mobile,AR,in_article,5534,4588,4479,73.0,3.58
2026-04-24,home,mobile,AR,sidebar_rectangle,3422,3011,2856,39.0,9.74
2026-04-24,home,mobile,AR,video_preroll,1698,1335,1212,13.0,3.01
2026-04-24,home,desktop,BR,top_banner,11626,10961,9993,215.0,9.43
2026-04-24,home,desktop,BR,in_article,8989,8306,8048,212.0,7.55
2026-04-24,home,desktop,BR,sidebar_rectangle,6299,5861,4458,106.0,7.78
2026-04-24,home,desktop,BR,video_preroll,2560,2134,1964,11.0,12.92
2026-04-24,home,desktop,US,top_banner,7818,6133,4839,71.0,22.61
2026-04-24,home,desktop,US,in_article,6291,5475,5203,102.0,19.98
2026-04-24,home,desktop,US,sidebar_rectangle,3804,3674,2988,24.0,11.22
2026-04-24,home,desktop,US,video_preroll,2194,1720,1631,12.0,13.53
2026-04-24,home,desktop,MX,top_banner,4618,4367,3663,33.0,2.64
2026-04-24,home,desktop,MX,in_article,3473,2959,2271,44.0,5.19
2026-04-24,home,desktop,MX,sidebar_rectangle,2815,2267,1913,59.0,3.7
2026-04-24,home,desktop,MX,video_preroll,1288,1035,814,16.0,4.37
2026-04-24,home,desktop,AR,top_banner,4203,3618,3355,100.0,3.17
2026-04-24,home,desktop,AR,in_article,3044,2875,2235,31.0,2.12
2026-04-24,home,desktop,AR,sidebar_rectangle,2054,1776,1420,8.0,3.06
2026-04-24,home,desktop,AR,video_preroll,1121,1031,948,3.0,3.8
2026-04-24,home,tablet,BR,top_banner,4186,3739,3544,108.0,6.57
2026-04-24,home,tablet,BR,in_article,3658,2911,2293,52.0,2.48
2026-04-24,home,tablet,BR,sidebar_rectangle,2193,1985,1925,38.0,2.65
2026-04-24,home,tablet,BR,video_preroll,1230,1138,864,16.0,1.18
2026-04-24,home,tablet,US,top_banner,2940,2510,2245,58.0,3.66
2026-04-24,home,tablet,US,in_article,2626,2345,1979,62.0,10.96
2026-04-24,home,tablet,US,sidebar_rectangle,1536,1223,1177,23.0,4.23
2026-04-24,home,tablet,US,video_preroll,911,804,659,4.0,3.78
2026-04-24,home,tablet,MX,top_banner,1842,1646,1475,34.0,1.08
2026-04-24,home,tablet,MX,in_article,1595,1478,1310,5.0,4.3
2026-04-24,home,tablet,MX,sidebar_rectangle,1007,835,773,10.0,1.76
2026-04-24,home,tablet,MX,video_preroll,479,387,342,1.0,2.57
2026-04-24,home,tablet,AR,top_banner,1657,1579,1327,36.0,4.52
2026-04-24,home,tablet,AR,in_article,1330,1200,973,4.0,1.68
2026-04-24,home,tablet,AR,sidebar_rectangle,917,746,669,17.0,1.18
2026-04-24,home,tablet,AR,video_preroll,519,463,365,0.0,0.74
2026-04-24,news,mobile,BR,top_banner,12686,11527,9603,285.0,31.9
2026-04-24,news,mobile,BR,in_article,8024,7273,5561,45.0,9.01
2026-04-24,news,mobile,BR,sidebar_rectangle,7487,6757,5440,128.0,9.0
2026-04-24,news,mobile,BR,video_preroll,3697,3101,2500,29.0,18.81
2026-04-24,news,mobile,US,top_banner,7928,6713,5867,95.0,6.94
2026-04-24,news,mobile,US,in_article,6031,4939,4334,25.0,23.48
2026-04-24,news,mobile,US,sidebar_rectangle,4409,3708,3130,80.0,20.16
2026-04-24,news,mobile,US,video_preroll,2503,2018,1809,11.0,3.72
2026-04-24,news,mobile,MX,top_banner,5871,4840,4265,70.0,7.89
2026-04-24,news,mobile,MX,in_article,4203,3492,3315,56.0,12.36
2026-04-24,news,mobile,MX,sidebar_rectangle,2407,2104,2028,18.0,3.58
2026-04-24,news,mobile,MX,video_preroll,1508,1244,1107,20.0,8.28
2026-04-24,news,mobile,AR,top_banner,4167,3833,3421,53.0,6.61
2026-04-24,news,mobile,AR,in_article,2974,2515,2325,17.0,7.53
2026-04-24,news,mobile,AR,sidebar_rectangle,2345,1865,1761,34.0,5.8
2026-04-24,news,mobile,AR,video_preroll,1289,1220,1052,8.0,4.77
2026-04-24,news,desktop,BR,top_banner,7231,6978,5605,105.0,10.35
2026-04-24,news,desktop,BR,in_article,6855,6234,4925,57.0,11.84
2026-04-24,news,desktop,BR,sidebar_rectangle,4296,4094,3697,21.0,4.31
2026-04-24,news,desktop,BR,video_preroll,2145,1764,1416,29.0,8.17
2026-04-24,news,desktop,US,top_banner,5029,3949,3692,74.0,10.13
2026-04-24,news,desktop,US,in_article,4417,4197,3248,79.0,18.91
2026-04-24,news,desktop,US,sidebar_rectangle,3025,2911,2360,57.0,7.97
2026-04-24,news,desktop,US,video_preroll,1549,1395,1247,11.0,6.96
2026-04-24,news,desktop,MX,top_banner,3696,3580,3349,47.0,6.56
2026-04-24,news,desktop,MX,in_article,2849,2644,2389,57.0,2.04
2026-04-24,news,desktop,MX,sidebar_rectangle,2109,1771,1530,36.0,5.3
2026-04-24,news,desktop,MX,video_preroll,1008,838,774,16.0,1.95
2026-04-24,news,desktop,AR,top_banner,2830,2689,2123,51.0,4.34
2026-04-24,news,desktop,AR,in_article,2034,1950,1632,25.0,1.15
2026-04-24,news,desktop,AR,sidebar_rectangle,1493,1267,1148,6.0,2.19
2026-04-24,news,desktop,AR,video_preroll,730,679,557,10.0,4.06
2026-04-24,news,tablet,BR,top_banner,3169,2699,2486,28.0,9.01
2026-04-24,news,tablet,BR,in_article,2373,2135,1698,6.0,3.61
2026-04-24,news,tablet,BR,sidebar_rectangle,1709,1584,1367,29.0,3.87
2026-04-24,news,tablet,BR,video_preroll,921,842,792,8.0,3.91
2026-04-24,news,tablet,US,top_banner,2307,2088,2018,48.0,2.2
2026-04-24,news,tablet,US,in_article,1935,1860,1687,22.0,7.35
2026-04-24,news,tablet,US,sidebar_rectangle,1272,1215,1027,9.0,1.46
2026-04-24,news,tablet,US,video_preroll,615,555,505,7.0,2.51
2026-04-24,news,tablet,MX,top_banner,1496,1405,1254,26.0,1.68
2026-04-24,news,tablet,MX,in_article,1265,1007,943,14.0,0.95
2026-04-24,news,tablet,MX,sidebar_rectangle,829,802,709,11.0,2.82
2026-04-24,news,tablet,MX,video_preroll,382,359,340,5.0,0.61
2026-04-24,news,tablet,AR,top_banner,1372,1233,1047,26.0,0.96
2026-04-24,news,tablet,AR,in_article,997,906,814,15.0,2.51
2026-04-24,news,tablet,AR,sidebar_rectangle,616,495,413,5.0,1.66
2026-04-24,news,tablet,AR,video_preroll,318,270,259,3.0,0.36
2026-04-24,sports,mobile,BR,top_banner,11454,9065,7930,85.0,23.19
2026-04-24,sports,mobile,BR,in_article,8343,7803,6900,88.0,25.99
2026-04-24,sports,mobile,BR,sidebar_rectangle,5560,4857,4216,72.0,10.94
2026-04-24,sports,mobile,BR,video_preroll,2422,1923,1625,26.0,12.05
2026-04-24,sports,mobile,US,top_banner,6701,5282,4949,154.0,24.72
2026-04-24,sports,mobile,US,in_article,5210,4294,4168,100.0,20.34
2026-04-24,sports,mobile,US,sidebar_rectangle,3673,3476,2703,12.0,6.08
2026-04-24,sports,mobile,US,video_preroll,1826,1609,1452,12.0,8.83
2026-04-24,sports,mobile,MX,top_banner,4505,4318,3673,100.0,4.44
2026-04-24,sports,mobile,MX,in_article,3225,2626,2165,49.0,2.51
2026-04-24,sports,mobile,MX,sidebar_rectangle,2213,1727,1686,8.0,5.67
2026-04-24,sports,mobile,MX,video_preroll,983,952,859,11.0,4.11
2026-04-24,sports,mobile,AR,top_banner,3717,3514,3078,74.0,12.66
2026-04-24,sports,mobile,AR,in_article,2714,2421,1875,30.0,6.12
2026-04-24,sports,mobile,AR,sidebar_rectangle,1996,1594,1502,16.0,3.69
2026-04-24,sports,mobile,AR,video_preroll,995,963,812,14.0,2.97
2026-04-24,sports,desktop,BR,top_banner,6768,5588,4744,135.0,14.38
2026-04-24,sports,desktop,BR,in_article,6045,5336,4639,107.0,15.63
2026-04-24,sports,desktop,BR,sidebar_rectangle,4246,4018,3621,48.0,7.26
2026-04-24,sports,desktop,BR,video_preroll,2313,1918,1517,24.0,5.98
2026-04-24,sports,desktop,US,top_banner,4077,3822,3060,74.0,8.89
2026-04-24,sports,desktop,US,in_article,3309,3066,2436,66.0,10.86
2026-04-24,sports,desktop,US,sidebar_rectangle,2669,2097,1942,61.0,9.57
2026-04-24,sports,desktop,US,video_preroll,1365,1172,1071,13.0,5.55
2026-04-24,sports,desktop,MX,top_banner,3276,2779,2692,70.0,10.19
2026-04-24,sports,desktop,MX,in_article,2318,2178,1831,41.0,3.39
2026-04-24,sports,desktop,MX,sidebar_rectangle,1369,1086,1014,16.0,4.25
2026-04-24,sports,desktop,MX,video_preroll,926,830,679,9.0,4.12
2026-04-24,sports,desktop,AR,top_banner,2803,2501,2382,18.0,5.83
2026-04-24,sports,desktop,AR,in_article,1857,1586,1513,29.0,3.17
2026-04-24,sports,desktop,AR,sidebar_rectangle,1425,1155,966,9.0,4.05
2026-04-24,sports,desktop,AR,video_preroll,673,540,441,6.0,1.27
2026-04-24,sports,tablet,BR,top_banner,3112,2743,2468,49.0,7.07
2026-04-24,sports,tablet,BR,in_article,2183,2066,1876,45.0,3.9
2026-04-24,sports,tablet,BR,sidebar_rectangle,1544,1441,1279,21.0,0.92
2026-04-24,sports,tablet,BR,video_preroll,995,802,699,6.0,2.29
2026-04-24,sports,tablet,US,top_banner,2027,1801,1372,11.0,6.08
2026-04-24,sports,tablet,US,in_article,1849,1679,1642,8.0,6.37
2026-04-24,sports,tablet,US,sidebar_rectangle,964,788,753,6.0,2.88
2026-04-24,sports,tablet,US,video_preroll,553,477,445,6.0,3.94
2026-04-24,sports,tablet,MX,top_banner,1080,847,777,5.0,1.6
2026-04-24,sports,tablet,MX,in_article,825,707,609,18.0,2.39
2026-04-24,sports,tablet,MX,sidebar_rectangle,619,584,507,13.0,0.97
2026-04-24,sports,tablet,MX,video_preroll,320,298,255,2.0,0.65
2026-04-24,sports,tablet,AR,top_banner,1057,913,765,16.0,2.25
2026-04-24,sports,tablet,AR,in_article,709,588,452,6.0,1.06
2026-04-24,sports,tablet,AR,sidebar_rectangle,580,461,377,6.0,1.58
2026-04-24,sports,tablet,AR,video_preroll,281,240,211,2.0,0.72
2026-04-24,technology,mobile,BR,top_banner,7759,6481,5534,162.0,10.49
2026-04-24,technology,mobile,BR,in_article,6671,6306,5246,162.0,7.25
2026-04-24,technology,mobile,BR,sidebar_rectangle,4678,3702,3250,27.0,9.47
2026-04-24,technology,mobile,BR,video_preroll,2719,2335,2249,42.0,13.34
2026-04-24,technology,mobile,US,top_banner,5819,4614,3835,37.0,12.18
2026-04-24,technology,mobile,US,in_article,3979,3344,2961,25.0,4.73
2026-04-24,technology,mobile,US,sidebar_rectangle,2790,2307,1996,54.0,6.23
2026-04-24,technology,mobile,US,video_preroll,1632,1516,1398,19.0,10.09
2026-04-24,technology,mobile,MX,top_banner,3561,3016,2510,54.0,3.14
2026-04-24,technology,mobile,MX,in_article,2728,2577,2250,14.0,6.83
2026-04-24,technology,mobile,MX,sidebar_rectangle,1743,1424,1274,12.0,4.59
2026-04-24,technology,mobile,MX,video_preroll,996,895,796,7.0,5.58
2026-04-24,technology,mobile,AR,top_banner,3039,2566,2146,47.0,3.59
2026-04-24,technology,mobile,AR,in_article,2445,1916,1495,33.0,2.7
2026-04-24,technology,mobile,AR,sidebar_rectangle,1436,1373,1132,11.0,2.86
2026-04-24,technology,mobile,AR,video_preroll,776,733,606,9.0,2.76
2026-04-24,technology,desktop,BR,top_banner,5373,4640,3707,99.0,9.67
2026-04-24,technology,desktop,BR,in_article,4380,3978,3395,94.0,3.87
2026-04-24,technology,desktop,BR,sidebar_rectangle,3135,2784,2273,16.0,1.73
2026-04-24,technology,desktop,BR,video_preroll,1582,1522,1362,22.0,8.99
2026-04-24,technology,desktop,US,top_banner,3993,3362,2556,55.0,16.09
2026-04-24,technology,desktop,US,in_article,2955,2307,2212,9.0,8.79
2026-04-24,technology,desktop,US,sidebar_rectangle,2414,2073,1887,19.0,12.12
2026-04-24,technology,desktop,US,video_preroll,982,883,677,2.0,3.07
2026-04-24,technology,desktop,MX,top_banner,2368,1940,1540,45.0,1.23
2026-04-24,technology,desktop,MX,in_article,1666,1511,1421,20.0,1.85
2026-04-24,technology,desktop,MX,sidebar_rectangle,1414,1141,998,20.0,3.48
2026-04-24,technology,desktop,MX,video_preroll,663,623,495,8.0,0.81
2026-04-24,technology,desktop,AR,top_banner,2021,1778,1602,34.0,4.26
2026-04-24,technology,desktop,AR,in_article,1644,1570,1313,33.0,2.56
2026-04-24,technology,desktop,AR,sidebar_rectangle,1052,896,710,11.0,0.67
2026-04-24,technology,desktop,AR,video_preroll,555,495,380,5.0,2.8
2026-04-24,technology,tablet,BR,top_banner,2510,2127,2035,10.0,8.05
2026-04-24,technology,tablet,BR,in_article,2010,1716,1479,46.0,1.28
2026-04-24,technology,tablet,BR,sidebar_rectangle,1215,962,889,19.0,3.34
2026-04-24,technology,tablet,BR,video_preroll,692,611,560,4.0,3.88
2026-04-24,technology,tablet,US,top_banner,1448,1161,954,25.0,4.76
2026-04-24,technology,tablet,US,in_article,1224,1098,1056,20.0,6.48
2026-04-24,technology,tablet,US,sidebar_rectangle,924,803,611,19.0,2.31
2026-04-24,technology,tablet,US,video_preroll,485,419,351,3.0,1.89
2026-04-24,technology,tablet,MX,top_banner,1014,946,837,15.0,1.47
2026-04-24,technology,tablet,MX,in_article,823,670,618,16.0,0.93
2026-04-24,technology,tablet,MX,sidebar_rectangle,472,393,383,4.0,1.44
2026-04-24,technology,tablet,MX,video_preroll,309,297,272,3.0,1.13
2026-04-24,technology,tablet,AR,top_banner,767,598,585,11.0,1.62
2026-04-24,technology,tablet,AR,in_article,615,530,428,4.0,1.12
2026-04-24,technology,tablet,AR,sidebar_rectangle,394,357,300,4.0,0.95
2026-04-24,technology,tablet,AR,video_preroll,221,189,182,1.0,1.06
2026-04-25,home,mobile,BR,top_banner,16609,13643,11791,54.0,21.68
2026-04-25,home,mobile,BR,in_article,13214,12243,9899,46.0,7.28
2026-04-25,home,mobile,BR,sidebar_rectangle,9011,7274,6558,63.0,9.49
2026-04-25,home,mobile,BR,video_preroll,5200,4729,4274,83.0,29.1
2026-04-25,home,mobile,US,top_banner,9751,7857,6258,197.0,26.44
2026-04-25,home,mobile,US,in_article,9302,8149,7512,155.0,13.85
2026-04-25,home,mobile,US,sidebar_rectangle,5313,4449,4232,64.0,24.86
2026-04-25,home,mobile,US,video_preroll,2867,2742,2617,24.0,19.23
2026-04-25,home,mobile,MX,top_banner,6553,5168,4109,100.0,16.2
2026-04-25,home,mobile,MX,in_article,5690,4864,4632,53.0,18.45
2026-04-25,home,mobile,MX,sidebar_rectangle,3907,3234,2483,16.0,3.89
2026-04-25,home,mobile,MX,video_preroll,2156,1763,1704,15.0,7.72
2026-04-25,home,mobile,AR,top_banner,5872,4732,4312,31.0,15.63
2026-04-25,home,mobile,AR,in_article,4475,3566,3265,20.0,13.58
2026-04-25,home,mobile,AR,sidebar_rectangle,3130,2669,2213,36.0,7.66
2026-04-25,home,mobile,AR,video_preroll,1704,1537,1187,21.0,5.45
2026-04-25,home,desktop,BR,top_banner,11749,9727,7557,101.0,27.18
2026-04-25,home,desktop,BR,in_article,9370,7777,6925,95.0,10.08
2026-04-25,home,desktop,BR,sidebar_rectangle,6670,5414,4811,118.0,4.19
2026-04-25,home,desktop,BR,video_preroll,2991,2339,2195,16.0,4.75
2026-04-25,home,desktop,US,top_banner,7467,6442,5304,90.0,30.37
2026-04-25,home,desktop,US,in_article,7188,5962,4679,102.0,20.98
2026-04-25,home,desktop,US,sidebar_rectangle,4802,4411,4031,34.0,22.49
2026-04-25,home,desktop,US,video_preroll,2098,1921,1804,12.0,8.92
2026-04-25,home,desktop,MX,top_banner,5717,5349,4560,64.0,11.21
2026-04-25,home,desktop,MX,in_article,4473,4050,3708,113.0,5.82
2026-04-25,home,desktop,MX,sidebar_rectangle,3028,2735,2166,47.0,8.86
2026-04-25,home,desktop,MX,video_preroll,1222,1003,981,9.0,1.87
2026-04-25,home,desktop,AR,top_banner,3882,3092,2406,12.0,5.5
2026-04-25,home,desktop,AR,in_article,2991,2749,2418,67.0,9.17
2026-04-25,home,desktop,AR,sidebar_rectangle,2118,1668,1526,6.0,3.16
2026-04-25,home,desktop,AR,video_preroll,1206,1045,897,16.0,4.8
2026-04-25,home,tablet,BR,top_banner,4912,4306,3792,39.0,13.05
2026-04-25,home,tablet,BR,in_article,3436,3096,2374,16.0,6.58
2026-04-25,home,tablet,BR,sidebar_rectangle,1924,1617,1565,43.0,3.97
2026-04-25,home,tablet,BR,video_preroll,1360,1214,1004,3.0,6.41
2026-04-25,home,tablet,US,top_banner,3536,3323,2799,12.0,4.8
2026-04-25,home,tablet,US,in_article,2495,2292,1758,47.0,8.55
2026-04-25,home,tablet,US,sidebar_rectangle,1792,1575,1519,9.0,4.61
2026-04-25,home,tablet,US,video_preroll,884,851,829,14.0,4.68
2026-04-25,home,tablet,MX,top_banner,1987,1732,1561,46.0,2.41
2026-04-25,home,tablet,MX,in_article,1689,1445,1375,26.0,2.12
2026-04-25,home,tablet,MX,sidebar_rectangle,1105,886,701,5.0,2.58
2026-04-25,home,tablet,MX,video_preroll,635,564,463,4.0,1.09
2026-04-25,home,tablet,AR,top_banner,1666,1565,1256,7.0,1.41
2026-04-25,home,tablet,AR,in_article,1343,1140,1028,5.0,2.63
2026-04-25,home,tablet,AR,sidebar_rectangle,733,580,478,6.0,1.84
2026-04-25,home,tablet,AR,video_preroll,449,424,357,4.0,1.62
2026-04-25,news,mobile,BR,top_banner,12370,10641,8660,38.0,35.81
2026-04-25,news,mobile,BR,in_article,8641,8093,6461,29.0,8.76
2026-04-25,news,mobile,BR,sidebar_rectangle,6020,4870,3951,92.0,9.36
2026-04-25,news,mobile,BR,video_preroll,3692,3274,2900,53.0,7.49
2026-04-25,news,mobile,US,top_banner,8153,6986,6131,108.0,24.65
2026-04-25,news,mobile,US,in_article,6858,6024,5813,31.0,36.4
2026-04-25,news,mobile,US,sidebar_rectangle,4322,3410,2631,52.0,12.77
2026-04-25,news,mobile,US,video_preroll,2365,2046,1679,22.0,18.18
2026-04-25,news,mobile,MX,top_banner,5053,4609,3520,58.0,11.94
2026-04-25,news,mobile,MX,in_article,4676,4124,3648,28.0,6.25
2026-04-25,news,mobile,MX,sidebar_rectangle,2829,2618,2036,62.0,8.31
2026-04-25,news,mobile,MX,video_preroll,1445,1139,951,19.0,3.84
2026-04-25,news,mobile,AR,top_banner,4682,4447,3511,106.0,12.51
2026-04-25,news,mobile,AR,in_article,3480,3235,2996,60.0,10.38
2026-04-25,news,mobile,AR,sidebar_rectangle,2417,2272,2123,62.0,7.48
2026-04-25,news,mobile,AR,video_preroll,1165,948,778,8.0,2.13
2026-04-25,news,desktop,BR,top_banner,8876,7226,6221,115.0,23.6
2026-04-25,news,desktop,BR,in_article,6739,6497,5355,45.0,8.37
2026-04-25,news,desktop,BR,sidebar_rectangle,4663,3772,2893,35.0,7.55
2026-04-25,news,desktop,BR,video_preroll,2221,1800,1512,22.0,6.04
2026-04-25,news,desktop,US,top_banner,4932,4734,4377,116.0,11.44
2026-04-25,news,desktop,US,in_article,4364,3689,3196,22.0,12.47
2026-04-25,news,desktop,US,sidebar_rectangle,2974,2644,2145,21.0,6.56
2026-04-25,news,desktop,US,video_preroll,1626,1372,1255,16.0,3.7
2026-04-25,news,desktop,MX,top_banner,3263,2919,2560,34.0,3.25
2026-04-25,news,desktop,MX,in_article,2524,2184,1761,42.0,2.77
2026-04-25,news,desktop,MX,sidebar_rectangle,1998,1872,1796,30.0,5.26
2026-04-25,news,desktop,MX,video_preroll,845,760,699,10.0,1.0
2026-04-25,news,desktop,AR,top_banner,2761,2524,2213,67.0,2.26
2026-04-25,news,desktop,AR,in_article,2767,2228,1708,49.0,4.21
2026-04-25,news,desktop,AR,sidebar_rectangle,1587,1410,1188,37.0,4.08
2026-04-25,news,desktop,AR,video_preroll,844,709,542,9.0,0.8
2026-04-25,news,tablet,BR,top_banner,4112,3667,3397,52.0,9.41
2026-04-25,news,tablet,BR,in_article,2311,1926,1482,15.0,3.35
2026-04-25,news,tablet,BR,sidebar_rectangle,1865,1603,1425,28.0,3.43
2026-04-25,news,tablet,BR,video_preroll,1051,833,670,5.0,1.6
2026-04-25,news,tablet,US,top_banner,2435,2180,1874,20.0,4.35
2026-04-25,news,tablet,US,in_article,1876,1709,1477,33.0,4.61
2026-04-25,news,tablet,US,sidebar_rectangle,1097,1027,789,11.0,3.37
2026-04-25,news,tablet,US,video_preroll,674,587,549,6.0,5.6
2026-04-25,news,tablet,MX,top_banner,1125,978,749,15.0,1.57
2026-04-25,news,tablet,MX,in_article,1207,1111,950,19.0,3.12
2026-04-25,news,tablet,MX,sidebar_rectangle,742,593,522,15.0,0.87
